,nL,g_sto_0,m,V_cmax_25,J_max_25,R_d_coeff,f_VPD_method,PARsun,PARshade,LAIsunfrac,layer_lai_frac,layer_lai,D_0,g_bv,Tleaf_C,eact,c_a,fO3_d,f_LS,f_SW,f_VPD
6596,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[19.16, 19.16, 19.16]",1.14945,391.0,1.0,1.0,1,1
6597,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[14.54, 14.54, 14.54]",0.65217,391.0,1.0,1.0,1,1
6598,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,929709.6320895036,"[16.2, 16.2, 16.2]",0.82864,391.0,1.0,1.0,1,1
6599,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1039446.9683442248,"[15.37, 15.37, 15.37]",0.72394,391.0,1.0,1.0,1,1
6600,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1157479.157479736,"[12.91, 12.91, 12.91]",0.45873,391.0,1.0,1.0,1,1
6601,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1138657.1037849807,"[14.0, 14.0, 14.0]",0.56098,391.0,1.0,1.0,1,1
6602,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1119518.6465619945,"[13.45, 13.45, 13.45]",0.49624,391.0,1.0,1.0,1,1
6603,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1138657.1037849807,"[11.87, 11.87, 11.87]",0.33421,391.0,1.0,1.0,1,1
6604,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1176000.0,"[12.56, 12.56, 12.56]",0.39372,391.0,1.0,1.0,1,1
6605,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1212193.0539315923,"[12.21, 12.21, 12.21]",0.35345,391.0,1.0,1.0,1,1
6606,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1229890.239005091,"[17.04, 17.04, 17.04]",0.87482,391.0,1.0,1.0,1,1
6607,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(257.42119331490153, 257.42119331490153, 257.42119331490153)","(83.8832225544088, 83.8832225544088, 83.8832225544088)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1714299.8570845183,"[13.59, 13.59, 13.59]",0.46286,391.0,1.0,1.0,1,1
6608,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(422.26107995571283, 422.26107995571283, 422.26107995571283)","(138.00634536885642, 138.00634536885642, 138.00634536885642)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1714299.8570845183,"[15.31, 15.31, 15.31]",0.63425,391.0,1.0,1.0,1,1
6609,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(486.2301803221898, 486.2301803221898, 486.2301803221898)","(164.3848516688633, 164.3848516688633, 164.3848516688633)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1636922.7226720261,"[26.04, 26.04, 26.04]",2.29804,391.0,1.0,1.0,1,1
6610,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(514.2355239266233, 514.2355239266233, 514.2355239266233)","(171.4357109860703, 171.4357109860703, 171.4357109860703)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1636922.7226720261,"[20.03, 20.03, 20.03]",1.24662,391.0,1.0,1.0,1,1
6611,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(522.2800277760609, 522.2800277760609, 522.2800277760609)","(168.84442691678757, 168.84442691678757, 168.84442691678757)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1676057.8748957326,"[23.03, 23.03, 23.03]",1.74824,391.0,1.0,1.0,1,1
6612,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(519.7812280911239, 519.7812280911239, 519.7812280911239)","(165.14395754648277, 165.14395754648277, 165.14395754648277)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1763999.9999999998,"[27.1, 27.1, 27.1]",2.56738,391.0,1.0,1.0,1,1
6613,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(509.2973170762329, 509.2973170762329, 509.2973170762329)","(163.99491858249394, 163.99491858249394, 163.99491858249394)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1650070.907567308,"[26.42, 26.42, 26.42]",2.42729,391.0,1.0,1.0,1,1
6614,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(487.439730471272, 487.439730471272, 487.439730471272)","(161.7803928217054, 161.7803928217054, 161.7803928217054)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1541749.0068101226,"[26.77, 26.77, 26.77]",2.51317,391.0,1.0,1.0,1,1
6615,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(443.2894613425952, 443.2894613425952, 443.2894613425952)","(149.78991556528717, 149.78991556528717, 149.78991556528717)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1440299.9687565085,"[23.64, 23.64, 23.64]",1.90041,391.0,1.0,1.0,1,1
6616,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(356.24995754308355, 356.24995754308355, 356.24995754308355)","(117.34568239196743, 117.34568239196743, 117.34568239196743)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1455225.7556819147,"[25.95, 25.95, 25.95]",2.36564,391.0,1.0,1.0,1,1
6617,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(160.97531546645124, 160.97531546645124, 160.97531546645124)","(50.93082202130778, 50.93082202130778, 50.93082202130778)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1440299.9687565085,"[24.8, 24.8, 24.8]",2.15439,391.0,1.0,1.0,1,1
6618,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,689491.1166940442,"[17.42, 17.42, 17.42]",0.93467,391.0,1.0,1.0,1,1
6619,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,657403.9853849382,"[21.56, 21.56, 21.56]",1.56106,391.0,1.0,1.0,1,1
6620,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,657403.9853849382,"[19.48, 19.48, 19.48]",1.27599,391.0,1.0,1.0,1,1
6621,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,657403.9853849382,"[14.45, 14.45, 14.45]",0.68071,391.0,1.0,1.0,1,1
6622,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,657403.9853849382,"[16.42, 16.42, 16.42]",0.90196,391.0,1.0,1.0,1,1
6623,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,720149.9843782543,"[15.43, 15.43, 15.43]",0.78433,391.0,1.0,1.0,1,1
6624,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,831557.5746753799,"[12.79, 12.79, 12.79]",0.50528,391.0,1.0,1.0,1,1
6625,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,831557.5746753799,"[13.9, 13.9, 13.9]",0.61873,391.0,1.0,1.0,1,1
6626,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[13.35, 13.35, 13.35]",0.56469,391.0,1.0,1.0,1,1
6627,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,929709.6320895036,"[11.85, 11.85, 11.85]",0.42405,391.0,1.0,1.0,1,1
6628,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,952668.8826659553,"[12.47, 12.47, 12.47]",0.46376,391.0,1.0,1.0,1,1
6629,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,952668.8826659553,"[12.16, 12.16, 12.16]",0.41396,391.0,1.0,1.0,1,1
6630,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,952668.8826659553,"[17.29, 17.29, 17.29]",0.95876,391.0,1.0,1.0,1,1
6631,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(251.88105793340895, 251.88105793340895, 251.88105793340895)","(82.62297206187303, 82.62297206187303, 82.62297206187303)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1676057.8748957326,"[13.65, 13.65, 13.65]",0.47752,391.0,1.0,1.0,1,1
6632,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(420.2422895253586, 420.2422895253586, 420.2422895253586)","(137.2117209767382, 137.2117209767382, 137.2117209767382)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1650070.907567308,"[15.46, 15.46, 15.46]",0.60388,391.0,1.0,1.0,1,1
6633,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(485.0260920771052, 485.0260920771052, 485.0260920771052)","(163.96563752677034, 163.96563752677034, 163.96563752677034)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1583238.453297544,"[26.04, 26.04, 26.04]",2.19935,391.0,1.0,1.0,1,1
6634,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(513.3372281824198, 513.3372281824198, 513.3372281824198)","(171.3866694329816, 171.3866694329816, 171.3866694329816)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1701648.024710163,"[20.21, 20.21, 20.21]",1.14988,391.0,1.0,1.0,1,1
6635,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(521.6629266466905, 521.6629266466905, 521.6629266466905)","(169.07439876618218, 169.07439876618218, 169.07439876618218)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1836029.411529129,"[23.13, 23.13, 23.13]",1.61803,391.0,1.0,1.0,1,1
6636,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(519.1692810900728, 519.1692810900728, 519.1692810900728)","(165.51130027147735, 165.51130027147735, 165.51130027147735)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1972211.9561548147,"[26.73, 26.73, 26.73]",2.31687,391.0,1.0,1.0,1,1
6637,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(508.57537561979535, 508.57537561979535, 508.57537561979535)","(164.23466043769804, 164.23466043769804, 164.23466043769804)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1893962.5128285936,"[26.28, 26.28, 26.28]",2.27698,391.0,1.0,1.0,1,1
6638,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(486.22582369164735, 486.22582369164735, 486.22582369164735)","(161.68760941231403, 161.68760941231403, 161.68760941231403)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1824222.0259606559,"[26.51, 26.51, 26.51]",2.38259,391.0,1.0,1.0,1,1
6639,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(441.3247608084371, 441.3247608084371, 441.3247608084371)","(149.14708575778354, 149.14708575778354, 149.14708575778354)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1751707.1673085087,"[23.23, 23.23, 23.23]",1.79888,391.0,1.0,1.0,1,1
6640,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(352.63796965899166, 352.63796965899166, 352.63796965899166)","(115.99861443384201, 115.99861443384201, 115.99861443384201)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1688901.4180821804,"[25.57, 25.57, 25.57]",2.24729,391.0,1.0,1.0,1,1
6641,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(152.31143412845907, 152.31143412845907, 152.31143412845907)","(48.38862335121131, 48.38862335121131, 48.38862335121131)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1650070.907567308,"[24.41, 24.41, 24.41]",2.02325,391.0,1.0,1.0,1,1
6642,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[17.94, 17.94, 17.94]",0.8966,391.0,1.0,1.0,1,1
6643,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[21.46, 21.46, 21.46]",1.42562,391.0,1.0,1.0,1,1
6644,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[19.7, 19.7, 19.7]",1.17095,391.0,1.0,1.0,1,1
6645,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,805152.1595325941,"[15.44, 15.44, 15.44]",0.64577,391.0,1.0,1.0,1,1
6646,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[17.1, 17.1, 17.1]",0.8322,391.0,1.0,1.0,1,1
6647,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,952668.8826659553,"[16.27, 16.27, 16.27]",0.72113,391.0,1.0,1.0,1,1
6648,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1060032.0749864127,"[13.02, 13.02, 13.02]",0.36065,391.0,1.0,1.0,1,1
6649,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[14.64, 14.64, 14.64]",0.52946,391.0,1.0,1.0,1,1
6650,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,749555.8684981393,"[13.84, 13.84, 13.84]",0.45002,391.0,1.0,1.0,1,1
6651,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,720149.9843782543,"[12.07, 12.07, 12.07]",0.30114,391.0,1.0,1.0,1,1
6652,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,831557.5746753799,"[12.71, 12.71, 12.71]",0.36585,391.0,1.0,1.0,1,1
6653,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,929709.6320895036,"[12.39, 12.39, 12.39]",0.34449,391.0,1.0,1.0,1,1
6654,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1039446.9683442248,"[16.05, 16.05, 16.05]",0.74707,391.0,1.0,1.0,1,1
6655,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(245.54883065668747, 245.54883065668747, 245.54883065668747)","(80.9414881845631, 80.9414881845631, 80.9414881845631)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1610304.3190651883,"[13.39, 13.39, 13.39]",0.39982,391.0,1.0,1.0,1,1
6656,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(416.36298076743617, 416.36298076743617, 416.36298076743617)","(135.61204236363014, 135.61204236363014, 135.61204236363014)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1513457.630725089,"[14.72, 14.72, 14.72]",0.47723,391.0,1.0,1.0,1,1
6657,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(483.5758303824876, 483.5758303824876, 483.5758303824876)","(163.256710352529, 163.256710352529, 163.256710352529)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1347277.2543170168,"[21.82, 21.82, 21.82]",1.38105,391.0,1.0,1.0,1,1
6658,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(512.0813966540356, 512.0813966540356, 512.0813966540356)","(170.98868340885278, 170.98868340885278, 170.98868340885278)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1583238.453297544,"[17.98, 17.98, 17.98]",0.84364,391.0,1.0,1.0,1,1
6659,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(520.5794341575526, 520.5794341575526, 520.5794341575526)","(168.93027979297622, 168.93027979297622, 168.93027979297622)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1763999.9999999998,"[19.9, 19.9, 19.9]",1.14849,391.0,1.0,1.0,1,1
6660,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(512.719627742947, 512.719627742947, 512.719627742947)","(163.65610997454024, 163.65610997454024, 163.65610997454024)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1939063.175866119,"[22.94, 22.94, 22.94]",1.67804,391.0,1.0,1.0,1,1
6661,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(501.9748427221198, 501.9748427221198, 501.9748427221198)","(162.33580664251082, 162.33580664251082, 162.33580664251082)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1927886.926144788,"[22.22, 22.22, 22.22]",1.56319,391.0,1.0,1.0,1,1
6662,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(479.57679477928014, 479.57679477928014, 479.57679477928014)","(159.50684783602352, 159.50684783602352, 159.50684783602352)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1939063.175866119,"[22.6, 22.6, 22.6]",1.63917,391.0,1.0,1.0,1,1
6663,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(437.60983404539587, 437.60983404539587, 437.60983404539587)","(147.60387107200268, 147.60387107200268, 147.60387107200268)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1939063.175866119,"[20.51, 20.51, 20.51]",1.31424,391.0,1.0,1.0,1,1
6664,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(348.079297571408, 348.079297571408, 348.079297571408)","(114.04299184624689, 114.04299184624689, 114.04299184624689)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1939063.175866119,"[22.15, 22.15, 22.15]",1.56867,391.0,1.0,1.0,1,1
6665,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(144.02485726817952, 144.02485726817952, 144.02485726817952)","(45.756201444222874, 45.756201444222874, 45.756201444222874)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1905337.7653319107,"[21.34, 21.34, 21.34]",1.42896,391.0,1.0,1.0,1,1
6666,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1425217.8780804006,"[16.77, 16.77, 16.77]",0.7155,391.0,1.0,1.0,1,1
6667,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1331141.6153062002,"[19.26, 19.26, 19.26]",1.0422,391.0,1.0,1.0,1,1
6668,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1264541.814255266,"[18.01, 18.01, 18.01]",0.87524,391.0,1.0,1.0,1,1
6669,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1247336.3620130697,"[15.33, 15.33, 15.33]",0.56105,391.0,1.0,1.0,1,1
